exam_type,category,scenario,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation
第51回 実技,5-2 エンフォースメント,,特許権譲渡契約。適切と考えられるもの。,軽微でも解除できる。,対価不払なら移転登録拒絶できる。,解除により損害賠償請求できない。,催告なしに解除できる。,ウ,特許権譲渡契約の解除により、債務不履行に基づく損害賠償請求は可能である。解除は催告後に履行がない場合等に認められる。軽微な違反では解除できない場合があるため。
第51回 実技,5-1 契約,,社内会議での発言。不適切と考えられるもの。,ライセンスで市場拡大。,独占実施で参入防止。,クロスライセンスは自由度を高めない。,IPランドスケープで慎重に検討。,イ,クロスライセンスは相互に実施許諾するため、自由度を高める効果がある。独占実施で参入防止・IPランドスケープの検討は適切。不適切なのは「自由度を高めない」とする発言であるため。
第51回 実技,5-2 エンフォースメント,,侵害予防。適切と考えられるもの。,9年10ヶ月経過なら待てばよい。,特許済みのみ調査すればよい。,外為法の許可申請は不要。,自社特許があれば侵害しない。,ア,特許権の存続期間は登録から20年である。9年10ヶ月経過後は残存期間が約10年あり、侵害品の製造を待てば権利消尽後にあたり侵害請求が難しくなる。待つ判断は状況により適切であるため。
第51回 実技,5-2 エンフォースメント,,無断配信に対する権利。適切と考えられるもの。,公表権,同一性保持権,録音・録画権,譲渡権,ウ,著作権法91条の2、96条。無断で実演を配信した場合、実演家は録音・録画権（91条の2）に基づき差止・損害賠償を請求できる。公表権・同一性保持権・譲渡権は別の権利であるため。
第51回 実技,5-2 エンフォースメント,,形態模倣への対応。不適切と考えられるもの。,出願なしでも差止めできる場合がある。,商標登録を検討。,著作権保護を検討。,特許保護を検討。,エ,形態模倣への対応として、特許・意匠・商標・著作権のいずれも検討対象となり得る。特許保護の検討は不適切ではなく、出願なしで差止めできるのは不競法のデッドコピー等であるため。
第51回 実技,4-4 デザイン保護,,形態模倣（不正競争）。適切と考えられるもの。,偶然似た場合は排除できない。,5年後のデッドコピーは排除できる。,意匠法と不競法で排除可能。,刑事措置はとれない。,ウ,不正競争防止法2条1項3号。意匠法の存続期間（25年）経過後も、不競法の3号（デッドコピー）により5年間は排除できる場合がある。意匠法と不競法の両方で保護され得るため。
第51回 実技,4-2 技術保護,,新規性喪失。適切と考えられるもの。,HP発表と同日出願なら喪失しない。,海外展示会なら喪失しない。,予稿集公開でも発表前なら喪失しない。,秘密保持契約下なら喪失しない。,ア,特許法30条1項。意に反して公知となった場合、公知日から1年以内に出願すれば新規性喪失の例外の適用を受け得る。同日出願なら喪失しない。海外展示会・予稿集・秘密保持は別要件であるため。
第51回 実技,5-1 契約,,品種登録要件。不適切と考えられるもの。,特性の安定性確認。,容易に品種改良できなかったこと。,公知品種と区別できること。,試験販売の時期確認。,ア,種苗法3条等。品種登録要件には、特性の安定性・未譲渡性・区別性等がある。容易に品種改良できなかったこと（均一性・安定性の観点）は要件である。試験販売の時期確認は要件ではないため。
第51回 実技,3-1 調査,,他社特許発見時の対応。不適切と考えられるもの。,均等論なども考慮。,先使用権を確認。,無効調査を行う。,ライセンス交渉を検討。,ウ,他社特許発見時は、均等論・先使用権・無効調査・ライセンス交渉を検討する。ライセンス交渉を検討することは不適切ではなく、無効調査のみに頼るのは不適切であるため。
第51回 実技,4-1 ブランド保護,,商標登録対象。不適切と考えられるもの。,立体人形,変化する文字・図形,起動音,料理の味,ウ,商標法2条1項。商標は文字・図形・記号等からなる。音（起動音）は商標法上、音商標として登録の対象となる。料理の味は視覚的でないため登録対象外であるため。
第51回 実技,5-1 契約,,著作物の利用。適切と考えられるもの。,応募者の許諾不要。,被写体の承諾必要。,オブジェの複製に該当。,BGMの映り込みは許諾不要。,エ,著作権法30条、38条。BGMが写り込んだ場合、主たる被写体の撮影に付随する軽微な利用として許諾不要とされる場合がある。被写体の承諾・オブジェの複製は別問題であるため。
第51回 実技,5-1 契約,,共同開発。不適切と考えられるもの。,改良についても検討。,単独で特許取得できない。,IPランドスケープで検討。,同意なくライセンスできない。,イ,共同開発において、改良発明についても契約で帰属等を定めることが重要である。単独で特許取得できないわけではない。同意なくライセンスできないのは正しい。不適切なのはイであるため。
第51回 実技,4-4 デザイン保護,,意匠権の効力。適切と考えられるもの。,専用実施権設定でも実施制限される。,類否は当業者の視覚で判断。,試験販売には及ばない。,物品非類似でも及ぶ場合がある。,ア,意匠法23条、26条。専用実施権を設定しても、設定者は自己でも実施する権利を有するが、専用実施権の範囲内では実施が制限される。類否は需要者の視覚で判断するため。
第51回 実技,3-1 調査,,特許情報検索。不適切と考えられるもの。,コード検索は漏れが少ない。,J-PlatPatでIPC検索可能。,FIとFタームは日本独自。,出願書類作成後に調査すると完全。,エ,特許調査は出願前・開発中・書類作成後いずれの段階でも行う。書類作成後に調査しても完全な漏れなく把握できるわけではない。FI・Fタームは日本独自であるため。
第51回 実技,5-1 契約,,育成者権。不適切と考えられるもの。,譲渡後の利用には及ばない場合がある。,特許法でも保護される可能性がある。,自家増殖にも及ぶ。,存続期間は30年。,イ,種苗法20条。育成者権は譲渡された種苗の利用に及ぶ場合がある。存続期間は原則25年（木本は30年）。特許法でも保護される場合がある。自家増殖には及ぶため。
第51回 実技,4-2 技術保護,,特許料計算：5請求項、8年分一括。,-,-,-,-,17400,特許法107条、別表第一。特許料は請求項数・年数に応じて定まる。5請求項・8年分一括の計算に基づき17400円となるため。
第51回 実技,2-1 法務,,TRIPS協定,-,-,-,-,キ,TRIPS協定は知的所有権の貿易関連の側面に関する協定であり、WTOの一括受諾協定である。正答はキであるため。
第51回 実技,4-1 ブランド保護,,マドリッド協定議定書,-,-,-,-,エ,マドリッド協定議定書は商標の国際登録に関する条約である。正答はエであるため。
第51回 実技,4-4 デザイン保護,,ハーグ協定,-,-,-,-,カ,ハーグ協定は意匠の国際登録に関する条約である。正答はカであるため。
第51回 実技,5-1 契約,,映画の著作権帰属（委託）。,-,-,-,-,ア,著作権法29条。映画の著作物について、著作者が製作者に参加を約束した場合、著作権は製作者に帰属する。委託の場合は契約と実態に応じて判断されるため。
第51回 実技,4-3 コンテンツ保護,,映画の著作者。,-,-,-,-,エ,著作権法16条。映画の著作者は、製作に発意と責任を有する者である。監督・撮影・美術等が該当する。正答はエであるため。
第51回 実技,5-1 契約,,漫画の許諾。,-,-,-,-,ク,漫画の利用許諾は、複製・翻案・頒布等の利用態様に応じて許諾を得る必要がある。正答はクであるため。
第50回 学科,4-3 コンテンツ保護,,著作権等に関して、最も適切と考えられるものはどれか。,©マーク表示が必要な場合がある。,実演家の権利行使は制限されない。,映画製作者に参加を約束した著作者の著作権は製作者に帰属する。,共同著作物は分離利用できる。,ウ,著作権法29条。映画製作者に参加を約束した著作者の著作権は、その映画の著作物について製作者に帰属する。共同著作物は分離して利用できない場合があるため。
第50回 学科,4-2 技術保護,,パリ条約の原則に関して、最も適切と考えられるものはどれか。,国際出願の原則,特許独立の原則,無方式主義の原則,最恵国待遇の原則,イ,パリ条約4条の2。特許独立の原則は、各国で特許の付与・無効は独立して判断されることを意味する。国際出願の原則・無方式主義・最恵国待遇は別の原則であるため。
第50回 学科,4-1 ブランド保護,,商標権の更新に関して、最も適切と考えられるものはどれか。,商標権者でなければ申請できない。,登録料は分納できる。,満了前3ヶ月から申請。,改めて出願する。,ウ,商標法20条。商標権の更新登録の申請は、満了前6ヶ月から満了日までにすることができる。満了前3ヶ月からは誤り。登録料は分納可能。商標権者でなければ申請できないため。
第50回 学科,4-3 コンテンツ保護,,著作物に関して、最も適切と考えられるものはどれか。,物に固定されていなくても映画の著作物として保護される。,地図は保護されない。,写真の製作方法に類似する方法を含む。,WIPOに登録が必要。,ア,著作権法2条3項。映画の著作物は、物に固定されていなくても、連続した影像が映写できるものは保護される。地図・写真・WIPO登録は誤りであるため。
第50回 学科,4-2 技術保護,,特許権の存続期間に関して、最も適切と考えられるものはどれか。,医薬品等は3年延長できる。,国内優先権主張の場合は出願日から20年。,審査請求から3年経過で延長できる。,末日が休日の場合は延長される。,イ,特許法67条2項。国内優先権を主張した出願に基づく特許権の存続期間は、先の出願の日から20年とする。医薬品等は延長制度あり。審査請求から3年経過での延長はないため。
第50回 学科,5-2 エンフォースメント,,特許権の侵害に関して、最も不適切と考えられるものはどれか。,購入品の転売は侵害にならない。,故意過失を立証しなければならない。,試験販売は侵害となる。,譲渡のための所持は間接侵害となる。,イ,特許法104条。損害賠償請求において、故意・過失の立証責任は原告（権利者）が負う。購入品の転売は権利消尽で侵害にならない場合がある。試験販売・譲渡のための所持は規定のとおりであるため。
第50回 学科,4-2 技術保護,,意匠権に関して、最も適切と考えられるものはどれか。,特許権と併存することがある。,出願前の準備行為には及ばない。,類似範囲が重なっても実施制限されない。,存続期間は25年で延長できる。,ア,意匠法26条、29条。意匠権と特許権は同一の物品について併存することがある。出願前の準備行為には及ばない。類似範囲が重なれば実施は制限される。存続は20年で延長制度ありであるため。
第50回 学科,4-2 技術保護,,特許無効審判に関して、最も不適切と考えられるものはどれか。,法人は請求人になれる。,利害関係ない自然人も請求できる。,請求項毎に請求できる。,審決取消訴訟は30日以内。,イ,特許法123条、178条。無効審判の請求は利害関係人に限られ、利害関係のない自然人は請求できない。法人は利害関係があれば請求可能。審決取消訴訟は30日以内であるため。
第50回 学科,3-1 調査,,警告を受けた際の検討事項に関して、最も適切と考えられるものはどれか。,判定請求できない。,20年経過なら侵害しない。,先使用権が認められることがある。,J-PlatPatで確認する。,ウ,警告受領時は、先使用権（特許法79条）の成立の有無を検討することが適切である。判定請求は可能。20年経過は存続期間満了。J-PlatPatでの確認も有効であるため。
第50回 学科,5-2 エンフォースメント,,著作権等に関して、最も不適切と考えられるものはどれか。,実演家人格権は譲渡できる。,著作隣接権は譲渡できる。,複数に許諾できる。,共同著作権者は単独で差止請求できる。,ア,著作権法27条の2、101条の2。実演家人格権は一身専属で譲渡できない。著作隣接権は譲渡可能。共同著作権者は単独で差止請求できる。不適切なのはアであるため。
第50回 学科,5-2 エンフォースメント,,特許戦略等に関して、最も適切と考えられるものはどれか。,矛盾する主張をしてもよい。,類似製品市場全体に及ぶ。,構成要件が異なれば免れる場合がある。,方法特許は使用行為のみに及ぶ。,ウ,特許権の技術的範囲は請求項に基づいて定まる。構成要件が異なれば侵害を免れる場合がある。矛盾する主張は許されない。方法特許は使用・譲渡等にも及ぶため。
第50回 学科,5-1 契約,,職務発明に関して、最も適切と考えられるものはどれか。,予約承継なら出願と同時に移転する。,相当の利益を得られる。,社長の発明は該当しない。,定款記載業務に限られる。,イ,特許法35条。職務発明について、従業者は相当の利益を受ける権利を契約等で定めることができる。予約承継・社長の発明・定款記載の有無は別論であるため。
第50回 学科,3-1 調査,,先行技術調査の必要性に関して、最も不適切と考えられるものはどれか。,拒絶理由を未然に防げる。,情報開示義務を果たせる。,紛争を回避できる。,特許されるか正確に判断できる。,エ,先行技術調査は、拒絶理由の未然防止・情報開示義務の履行・紛争回避に有効である。特許されるか否かは審査官が最終的に判断するため、正確に判断できるとは限らないため。
第50回 学科,4-4 デザイン保護,,拒絶理由通知対応。最も不適切と考えられるものはどれか。,分割出願する。,意匠へ変更する。,必ず意見書を提出しなければならない。,意見書のみ提出する。,ウ,拒絶理由通知への対応として、意見書の提出は任意である。必ず提出しなければならないわけではない。分割出願・意匠への変更・意見書のみ提出は可能であるため。
第50回 学科,4-2 技術保護,,弁理士業務。最も適切と考えられるものはどれか。,刑事罰はない。,単独で訴訟代理人になれる。,相手方の代理ができる。,特許料納付は誰でもできる。,エ,弁理士法75条。特許料の納付手続は、弁理士でなくても行うことができる。審決取消訴訟の訴訟代理人は弁理士・弁護士に限られる。刑事罰・相手方の代理の制限は別規定であるため。
第50回 学科,5-1 契約,,実施権に関して、最も適切と考えられるものはどれか。,登録しなければ対抗できない。,期間限定できる。,共有者は単独で許諾できる。,特許権者は自ら実施できる。,イ,特許法98条。通常実施権は登録が対抗要件である。期間の制限を付して許諾することは可能。共有者は全員の同意がなければ許諾できない。特許権者は自ら実施できるため。
第50回 学科,4-1 ブランド保護,,異議申立て等。最も適切と考えられるものはどれか。,慣用商標は利害関係人のみ。,不正使用は利害関係人のみ。,不使用は何人も。,無効は何人も。,ウ,商標法56条、58条。不使用取消審判は何人も請求できる。慣用商標の異議申立ては2ヶ月。不正使用取消は利害関係人のみ。無効審判は何人も請求できるため。
第50回 学科,5-1 契約,,職務著作。最も不適切と考えられるものはどれか。,プログラムは公表不要。,相当の利益を得られる。,職務上作成。,発意に基づく。,イ,著作権法15条。職務著作の要件に「相当の利益を与える」は含まれない。プログラムの職務著作は公表不要でよい。業務上作成・発意に基づく・契約に別段の定めがないは要件であるため。
第50回 学科,4-2 技術保護,,国内優先権。最も適切と考えられるものはどれか。,意匠からは主張できない。,1年6ヶ月で取下げみなされる。,放棄後は主張できる。,出願公開後は主張できない。,ア,特許法41条。意匠出願から特許出願への出願変更は認められない。国内優先権は意匠からは主張できない。1年6ヶ月の取下げみなし・放棄後の主張・公開後の主張は規定のとおりであるため。
第50回 学科,4-3 コンテンツ保護,,著作権の享有。最も不適切と考えられるものはどれか。,音楽は貸与権。,言語は口述権。,映画は上映権。,プログラムは頒布権。,エ,著作権法26条の3、26条の2。プログラムの著作物には頒布権が認められていない。音楽は貸与権、言語は口述権、映画は上映権を享有する。不適切なのはエであるため。
第50回 学科,4-2 技術保護,,出願書類。最も適切と考えられるものはどれか。,二以上の発明を記載できる。,誰でも実施できるように記載。,目的を記載。,要約書は不要な場合がある。,ア,特許法36条。一の願書で二以上の発明を記載して出願することができる。単一性を満たす必要がある。目的の記載・当業者が実施できる記載は必要。要約書は原則必要であるため。
第50回 学科,5-1 契約,,独禁法。最も適切と考えられるものはどれか。,期間終了後の支払義務。,拒絶すると違反。,販売価格制限。,改良発明の専用実施権義務。,イ,独占禁止法21条、ガイドライン。ライセンス契約において販売価格を制限することは不公正な取引方法に該当する場合がある。期間終了後の支払義務・改良発明の専用実施権義務も問題となり得るため。
第50回 学科,4-1 ブランド保護,,商標権等。最も適切と考えられるものはどれか。,願書記載に基づく。,専用使用権範囲内でも使用できる。,存続期間は10年。,地域団体商標にならない。,ア,商標法25条、32条。商標権の効力の範囲は願書に記載した商標・指定商品に基づく。専用使用権の範囲内では権利者も使用が制限される場合がある。存続は10年で更新可能であるため。
第50回 学科,4-3 コンテンツ保護,,著作物。最も適切と考えられるものはどれか。,3年以内なら保護。,パリ条約。,外国居住者の著作物は保護されない。,法令翻訳は保護されない。,エ,著作権法10条2項。法令・告示・通達は著作権の目的とならない。外国人の著作物は条約等に基づき保護される。3年以内・パリ条約の文言は不正確であるため。
第50回 学科,5-1 契約,,品種登録。最も不適切と考えられるものはどれか。,依拠していないことは要件ではない。,複数の名称。,遅滞なく公表。,10ヶ月前なら登録可。,イ,種苗法8条等。品種登録には単一の名称を付ける。複数の名称を付けて出願することはできない。依拠していないこと・遅滞なく公表・譲渡時期は規定のとおりであるため。
第50回 学科,5-2 エンフォースメント,,売買契約。最も適切と考えられるものはどれか。,引渡しを求めることができる。,損害賠償請求できない。,引渡しを求めることができない。,減額を常に求めることができる。,ウ,民法555条、415条。売買契約において、売主は買主に対し目的物の引渡しを求める権利を有しない（買主が権利を有する）。損害賠償・減額請求は別の規定によるため。
第50回 学科,4-2 技術保護,,情報提供。最も不適切と考えられるものはどれか。,何人でも。,新規事項追加も理由。,情報提供しなければならない。,書類提出に限られる。,ウ,特許法36条の2の2。情報提供は何人でもでき、新規事項を追加する内容も理由となり得る。情報提供は義務ではない。書類の提出に限られないため。
第50回 学科,4-2 技術保護,,先願主義。最も適切と考えられるものはどれか。,同一出願人なら両方。,くじで定める。,最先のみ。,最先に完成した者。,ウ,特許法39条。同一の発明について二以上の特許出願があるときは、最先の出願人のみが特許を受ける。同一出願人でも一発明について一特許。くじ・完成の先後ではないため。
第50回 学科,5-2 エンフォースメント,,侵害と救済。最も不適切と考えられるものはどれか。,予防請求。,みなし侵害。,依拠していなくても侵害。,過失なら刑事罰なし。,ウ,著作権法112条、114条。侵害には故意・過失が必要であり、過失がある場合でも刑事罰が科されるわけではない。予防請求・みなし侵害・依拠不要の侵害は規定のとおりであるため。
第50回 学科,5-2 エンフォースメント,,税関手続。最も適切と考えられるものはどれか。,積戻し命令できない。,認定手続申立て。,特許庁長官に意見。,認定手続を行う。,イ,関税法21条の5。輸入差止めを求めるには、認定手続の申立てを行う。税関長は裁判所の判決等に基づき没収・廃棄等を行う。特許庁長官の意見聴取は規定されているため。
第50回 学科,5-1 契約,,営業秘密。最も適切と考えられるものはどれか。,退職者との契約不要。,失敗事例は保護されない。,表示があれば保護される。,容易に作出できる情報は保護されない。,イ,不正競争防止法2条6項。営業秘密は秘密管理性・有用性・非公知性を満たす必要がある。容易に作出できる情報は非公知性を欠く。退職者との契約・失敗事例・表示の有無は別論であるため。
第50回 学科,5-2 エンフォースメント,,著作者人格権。最も不適切と考えられるものはどれか。,死後も侵害してはならない。,公表権を行使できる。,必要な改変は侵害とならない。,氏名表示権。,イ,著作権法59条、18条の2。著作者人格権は著作者の一身に専属し、行使できない。公表権は行使できる。必要な改変は同一性保持権の侵害とならない。氏名表示権は有するため。
第50回 学科,2-1 法務,,IPランドスケープ情報。最も適切と考えられるものはどれか。,知財情報,技術情報,ビジネス情報,すべて,エ,IPランドスケープは、知財・技術・ビジネス等の情報を可視化したものであり、すべての情報を含み得る。経営判断・M&A・開発方針に活用されるため。
第50回 学科,4-4 デザイン保護,,意匠登録要件。最も適切と考えられるものはどれか。,書面提出なくても登録可。,非類似なら登録可。,混同のおそれがあれば登録不可。,非類似なら登録可。,ウ,意匠法3条1項3号、5条。他人の業務に係る物品と混同を生ずるおそれがある意匠は登録を受けない。混同のおそれがあれば登録不可。非類似なら登録可能な場合があるため。
第50回 学科,4-1 ブランド保護,,識別力。最も不適切と考えられるものはどれか。,ローマ字2字はなし。,使用により有することはない。,産地品質表示はなし。,俗称は含まれない。,エ,商標法3条2項。商標が使用により需要者に商品等の出所を認識させるに至ったときは、識別力があると認められる。俗称が含まれないとするのは誤りであるため。
第50回 学科,4-2 技術保護,,新規性。最も不適切と考えられるものはどれか。,外国公然実施。,外国講演。,出願後公開。,午後出願。,エ,特許法29条。出願前に国内又は国外で公然実施された発明は新規性を喪失する。外国での公然実施・講演・出願後の公開は喪失事由。午後出願は同日であれば新規性を喪失しないため。
第50回 学科,5-1 契約,,著作権。最も不適切と考えられるものはどれか。,有線放送できる。,譲渡権を行使できる。,バックアップ複製。,写り込み利用。,エ,著作権法30条、47条の2。プログラムのバックアップ複製は一定の条件下で許容される。有線放送・譲渡権・写り込みは規定のとおり。不適切なのはエであるため。
第50回 学科,3-1 調査,,PCT。最も不適切と考えられるものはどれか。,すべて予備審査。,1回補正。,送付される。,国際公開される。,イ,PCT第34条。国際予備審査は選択的であり、すべての出願について行われるわけではない。1回の補正・国際調査報告の送付・国際公開は規定のとおりであるため。
第50回 学科,4-3 コンテンツ保護,,存続期間。最も適切と考えられるものはどれか。,実演死後70年。,戦時加算。,構成員が取得。,公表後70年。,エ,著作権法101条、4条。実演・レコード等の保護期間は翌年から70年。戦時加算・公表後70年は著作権の規定。構成員が取得するのは職務著作等であるため。
第50回 学科,4-1 ブランド保護,,商標補正。最も適切と考えられるものはどれか。,類似変更は要旨変更。,遅らせることができる。,分割できない。,却下される。,エ,商標法9条、10条。商標の類似に変更する補正は要旨の変更に当たり認められない。補正の却下・分割の可否・遅延は別規定による。正答はエであるため。
第50回 実技,4-2 技術保護,ゴルフ用品X社の甲は発明Aについて出願Pをした(発売来年)。乙発言1「発売は来年だから早期審査を利用できる。」,発言1について、適切なら「○」、不適切なら「×」を選びなさい。,○,×,-,-,○,特許法48条の2。早期審査は、出願から2年以内に実施又は実施予定がある場合等に利用できる。発売が来年であれば2年以内の実施予定に該当し得るため。
第50回 実技,4-2 技術保護,ゴルフ用品X社の甲は発明Aについて出願Pをした(発売来年)。乙発言1「発売は来年だから早期審査を利用できる。」,問1の判断理由として最も適切なものを選びなさい。,2年以内に実施予定があるため,公開が必要なため,請求順に行われるため,-,ア,早期審査の要件の一つは、出願から2年以内に特許発明を実施する予定があることである。公開の要否・請求順は早期審査の理由ではないため。
第50回 実技,4-2 技術保護,甲は出願Pの後に発明Bを完成。乙発言2「発明AとBは単一性があるので、補正により明細書に追加できる。」,発言2について、適切なら「○」、不適切なら「×」を選びなさい。,○,×,-,-,×,特許法17条の2、36条。出願後に完成した発明Bを補正で明細書に追加することは、新規事項の追加に当たり認められない。単一性があっても補正で追加はできないため。
第50回 実技,4-2 技術保護,甲は出願Pの後に発明Bを完成。乙発言2「発明AとBは単一性があるので、補正により明細書に追加できる。」,問3の判断理由として最も適切なものを選びなさい。,審査係属してなければ追加できる,手続により追加できる,新規事項追加となるため,-,ウ,発明Bは出願Pの後に完成したものであり、出願時の明細書に記載がなく、補正で追加すると新規事項の追加となる。審査係属前でも手続で追加することはできないため。
第50回 実技,5-2 エンフォースメント,バッグX社は「Queen」(2段)を販売。Y社は「リュックサック」について商標権Mを有する。発言1「『クイーン』のみに変更すれば侵害を免れる。」,発言1について、適切なら「○」、不適切なら「×」を選びなさい。,○,×,-,-,×,商標法37条。登録商標「リュックサック」と「クイーン」は、需要者が同一と認める場合は類似する。商品が類似し、商標も類似する場合、侵害を免れないため。
第50回 実技,4-1 ブランド保護,バッグX社は「Queen」(2段)を販売。Y社は「リュックサック」について商標権Mを有する。発言1「『クイーン』のみに変更すれば侵害を免れる。」,問5の判断理由として最も適切なものを選びなさい。,商品類似で効力範囲内,効力範囲外,範囲外,商標類似で範囲内,エ,「Queen」と「クイーン」は表記が異なるが、称呼・観念が共通し、商標として類似する場合がある。商品が類似し、商標が類似すれば効力範囲内となるため。
第50回 実技,4-4 デザイン保護,発言2「先使用権があるのでこのまま販売しても問題ない。」,発言2について、適切なら「○」、不適切なら「×」を選びなさい。,○,×,-,-,×,意匠法29条の2。先使用権は、意匠登録出願前に日本国内で当該意匠又はこれに類似する意匠の実施の準備をしていた者に認められる。周知であることが要件ではないため。
第50回 実技,4-4 デザイン保護,発言2「先使用権があるのでこのまま販売しても問題ない。」,問7の判断理由として最も適切なものを選びなさい。,デザイン完成していたため,周知となっていなかったため,周知となっていたため,販売していたため,イ,先使用権の成立には、出願前に国内で実施の準備をし、かつその意匠又は類似意匠が周知であったことが必要である。周知となっていなかったため、先使用権は成立しないため。
第50回 実技,5-1 契約,発言1「非営利・無料・無報酬の祭りで子供に歌わせ配信する。許諾は不要。」,発言1について、適切なら「○」、不適切なら「×」を選びなさい。,○,×,-,-,×,著作権法38条。非営利・無料・無報酬であっても、公衆に送信する場合は、聴衆から料金を取らない等の要件を満たさない限り許諾が必要である。制限規定に当たらないため。
第50回 実技,4-3 コンテンツ保護,発言1「非営利・無料・無報酬の祭りで子供に歌わせ配信する。許諾は不要。」,問9の判断理由として最も適切なものを選びなさい。,制限される場合にあたらないため,あたるため,パブリシティ権侵害,-,ア,非営利・無料・無報酬の祭りでの演奏を配信する行為は、著作権法38条の「公衆に送信しない」等の要件を満たさず、制限規定の適用を受けない場合があるため。
第50回 実技,5-1 契約,発言2「国土地理院のデータに基づく表Bを使用。許諾なく使用できない。」,発言2について、適切なら「○」、不適切なら「×」を選びなさい。,○,×,-,-,×,著作権法10条2項、13条。国土地理院のデータに基づく表は、法令の翻訳・編集物として著作権の目的とならない場合がある。許諾なく使用できる場合があるため。
第50回 実技,5-2 エンフォースメント,発言2「国土地理院のデータに基づく表Bを使用。許諾なく使用できない。」,問11の判断理由として最も適切なものを選びなさい。,著作権侵害,制限される場合,著作物ではないため,-,ウ,国土地理院のデータに基づく表Bが著作権の目的とならない場合、許諾なく使用できる。著作権侵害・制限規定の適用ではなく、著作物に該当しないため。
第50回 実技,5-2 エンフォースメント,,輸入差止認定。不適切と考えられるもの。,輸入同意書提出。,没収廃棄。,グリップ取り外しても輸入不可。,積戻し命令。,ウ,関税法21条の12。輸入差止の認定を受けた物品について、輸入を止めることができ、積戻し命令・没収廃棄等の手続がある。グリップを取り外しても輸入が認められるかは個別判断であるため。
第50回 実技,5-2 エンフォースメント,,比較広告。不適切と考えられるもの。,損害賠償請求。,信用回復措置。,不正競争行為。,信用害されたので不正競争。,エ,比較広告により信用を害された場合、不正競争防止法（2条1項14号等）に基づき損害賠償・信用回復措置を請求できる。信用を害されたことが不正競争であることの理由にはならないため。
第50回 実技,4-2 技術保護,,出願書類。適切と考えられるもの。,十分記載しないほうがよい。,補完できる。,素人でも実施できるように。,発明を明確に記載。,イ,特許法36条4項。発明の詳細な説明は、当業者が実施できる程度に明確かつ十分に記載しなければならない。補完は一定の場合に可能。十分記載しないほうがよいは誤りであるため。
第50回 実技,5-1 契約,,利用許諾。不適切と考えられるもの。,登録しなければ効力なし。,複製権譲渡権に限り。,3年に限り。,譲渡できない。,ア,著作権法63条。利用許諾は登録が対抗要件であり、効力発生要件ではない。許諾契約は登録がなくても有効に成立する。複製権・譲渡権・期間の制限は許諾の内容によるため。
第50回 実技,4-2 技術保護,,IPランドスケープ。不適切と考えられるもの。,経産省。,特許マップ作成。,消極的目的のみでは不十分。,M&A提案に有効。,イ,IPランドスケープは経産省の制度ではなく、特許等の情報を可視化する分析手法である。消極的目的のみでは不十分とするのは誤り。M&A提案に有効であるため。
第50回 実技,5-1 契約,,通常使用権。適切と考えられるもの。,口紅に使用可。,香水に使用可。,分離移転不可。,W社に許諾可。,エ,商標法30条。通常使用権は指定商品又は指定役務ごとに許諾できる。分離して移転することはできない。口紅・香水は指定が異なれば別の通常使用権となる。W社への許諾は契約によるため。
第50回 実技,3-1 調査,,特許戦略。不適切と考えられるもの。,構成要件置換も侵害。,再度調査必要。,未請求出願は調査不要。,出願か秘匿かの判断重要。,ウ,未請求の出願も調査対象とすべきである。将来請求されれば権利化されるため。構成要件の置換が侵害となるかは均等論による。出願か秘匿かの判断は重要であるため。
第50回 実技,4-2 技術保護,,職務発明と学会発表。適切と考えられるもの。,治療方法は特許可。,30日以内に証明書。,Y国公報でも例外適用。,Pより前のQで拒絶。,イ,特許法30条。新規性喪失の例外の適用を受けるには、公知となった日から1年以内に出願し、所定の書面を30日以内に提出する等の要件がある。Y国公報でも例外は適用され得るため。
第50回 実技,3-1 調査,,侵害判断。適切と考えられるもの。,購入品使用は侵害しない。,製造者が侵害。,周知でなく実施権なし。,調査目的は侵害しない。,ア,特許法69条。特許権者から正当に購入した製品の使用は、権利消尽により侵害とならない。製造者が侵害の主体となる。先使用権・調査目的は別規定であるため。
第50回 実技,4-2 技術保護,,転職後の発明。適切と考えられるもの。,X社は通常実施権有する。,Y社は有しない。,Y社は有する。,両社有する。,ウ,職務発明の権利を承継した後、従業者が退職して他社（Y社）で実施する場合、Y社は承継した権利に基づき実施する権利を有する。X社は通常実施権を有しないため。
第50回 実技,5-2 エンフォースメント,,無断配信。不適切と考えられるもの。,単独で差止。,損害賠償。,名誉回復不可。,不当利得返還。,イ,著作権法112条、117条。共同著作権者は、単独で差止請求・損害賠償請求ができる。名誉回復措置は著作者人格権の侵害について認められる。不当利得返還は可能であるため。
第50回 実技,3-1 調査,,特許検索。不適切と考えられるもの。,NOT検索。,AND検索。,AND検索。,主テーマ。,ウ,特許調査において、NOT検索・AND検索は基本的な演算である。主テーマのみで検索すると漏れが生じる。検索式の組み合わせが不適切な例として主テーマのみが挙げられるため。
第50回 実技,4-1 ブランド保護,,意匠戦略。不適切と考えられるもの。,商標へ変更。,部分意匠。,関連意匠。,秘密意匠。,ア,意匠法13条。特許出願を意匠登録出願に変更することはできない。部分意匠・関連意匠・秘密意匠は意匠法の制度である。商標への変更は可能な場合があるため。
